gene_a.name,gene_a.identifier,gene_b.name,gene_b.identifier,SL.cellline,SL.pubmed_id,SL.source,SL.statistic_score
FANCD2,2177,PARP2,10038,null,28628639,BioGrid,0.4
FANCD2,2177,KRAS,3845,null,19490893,GenomeRNAi,0.452
FANCD2,2177,NAE1,8883,null,23100467,GenomeRNAi,0.629
FANCD2,2177,HRAS,3265,null,19490893,GenomeRNAi,0.452
FANCD2,2177,PARP1,142,null,28628639,BioGrid,0.4
FANCD2,2177,FANCF,2188,null,23440494,Text Mining,0.56
FANCD2,2177,NRAS,4893,null,19490893,GenomeRNAi,0.452
FANCD2,2177,E2F8,79733,null,25171417,computer analysis,0.3
LAD1,3898,RAB25,57111,null,25171417,Daisy,0.2
LAD1,3898,NECTIN4,81607,null,25171417,Daisy,0.2
LAD1,3898,PRSS8,5652,null,25171417,Daisy,0.2
LAD1,3898,MAL2,114569,null,25171417,Daisy,0.2
CHST12,55501,ST8SIA6,338596,null,29959327,ISLE,0.3
TMEM67,91147,BRCA1,672,null,26427375,computer analysis,0.3
GYPB,2994,RHAG,6005,null,25171417,computer analysis,0.3
GYPB,2994,OPRK1,4986,null,25171417,computer analysis,0.3
EPRS1,2058,NT5M,56953,null,31300006,CRISPR/CRISPRi,0.0
EPRS1,2058,TOP1,7150,null,31300006,CRISPR/CRISPRi,0.1
EPRS1,2058,NPR2,4882,null,31300006,CRISPR/CRISPRi,0.17
EPRS1,2058,SKP2,6502,null,31300006,CRISPR/CRISPRi,0.42
EPRS1,2058,HMGCR,3156,null,31300006,CRISPR/CRISPRi,0.39
EPRS1,2058,NRAS,4893,null,19490893,GenomeRNAi,0.464
EPRS1,2058,KRAS,3845,null,19490893,Text Mining,0.6
EPRS1,2058,LARS2,23395,null,31300006,CRISPR/CRISPRi,0.2
EPRS1,2058,KCNQ4,9132,null,31300006,CRISPR/CRISPRi,0.38
EPRS1,2058,HRAS,3265,null,19490893,GenomeRNAi,0.464
EPRS1,2058,MASP2,10747,null,31300006,CRISPR/CRISPRi,0.01
EPRS1,2058,LIG1,3978,null,31300006,CRISPR/CRISPRi,0.19
EPRS1,2058,NPR1,4881,null,31300006,CRISPR/CRISPRi,0.07
EPRS1,2058,HMGA1,3159,null,31300006,CRISPR/CRISPRi,0.21
EPRS1,2058,MAPK3,5595,null,31300006,CRISPR/CRISPRi,0.04
EPRS1,2058,NPEPPS,9520,null,31300006,CRISPR/CRISPRi,0.14
EPRS1,2058,TPSAB1,7177,null,31300006,CRISPR/CRISPRi,0.2
EPRS1,2058,MC1R,4157,null,31300006,CRISPR/CRISPRi,0.05
EPRS1,2058,ITGA6,3655,null,31300006,CRISPR/CRISPRi,0.02
EPRS1,2058,PRKDC,5591,null,31300006,CRISPR/CRISPRi,0.33
EPRS1,2058,PIM1,5292,null,31300006,CRISPR/CRISPRi,0.42
EPRS1,2058,MAP3K4,4216,null,31300006,CRISPR/CRISPRi,0.16
EPRS1,2058,GLIPR2,152007,null,29959327,ISLE,0.3
EPRS1,2058,STMN1,3925,null,31300006,CRISPR/CRISPRi,0.28
PRDM9,56979,SORCS2,57537,null,29959327,ISLE,0.3
FAM193B,54540,ZNF500,26048,null,25171417,Daisy,0.2
FAM193B,54540,MGRN1,23295,null,25171417,Daisy,0.2
FAM193B,54540,MAPK8IP3,23162,null,25171417,Daisy,0.2
TNK2,10188,GTF2H3,2967,null,25171417,computer analysis,0.3
TNK2,10188,CABIN1,23523,null,25171417,computer analysis,0.3
TNK2,10188,PTPN11,5781,null,30018082,textmining,0.2
TNK2,10188,TP53,7157,null,26427375,computer analysis,0.3
GPX4,2879,KRAS,3845,null,19490893,GenomeRNAi,0.455
GPX4,2879,ENPP1,5167,null,30682083,chemical library screen,0.4
GPX4,2879,NRAS,4893,null,19490893,GenomeRNAi,0.455
GPX4,2879,NAE1,8883,null,23100467,GenomeRNAi,0.611
GPX4,2879,HRAS,3265,null,19490893,GenomeRNAi,0.455
EPB41L2,2037,EPHA2,1969,null,26637171,Text Mining,0.4
EPB41L2,2037,LCK,3932,null,26637171,Text Mining,0.4
EPB41L2,2037,ABL2,27,null,26637171,Text Mining,0.4
EPB41L2,2037,ABL1,25,null,26637171,Text Mining,0.4
EPB41L2,2037,KIT,3815,null,26637171,Text Mining,0.4
EPB41L2,2037,FYN,2534,null,26637171,Text Mining,0.4
EPB41L2,2037,STAT5B,6777,null,26637171,Text Mining,0.4
EPB41L2,2037,YES1,7525,null,26637171,Text Mining,0.4
IQCE,23288,RLF,6018,null,29959327,ISLE,0.3
IQCE,23288,RAC1,5879,null,25171417,Daisy,0.2
SPATA5,166378,TUBGCP3,10426,null,31300006,CRISPR/CRISPRi,0.15
RBM8A,9939,SERBP1,26135,null,25171417,Daisy,0.2
TCERG1,10915,HNRNPA3,220988,null,25171417,computer analysis,0.3
BCAR3,8412,GBP3,2635,null,25171417,Daisy,0.2
BCAR3,8412,ARSJ,79642,null,25171417,computer analysis,0.3
BCAR3,8412,S100A2,6273,null,25171417,computer analysis,0.3
BCAR3,8412,LARP6,55323,null,25171417,computer analysis,0.3
BCAR3,8412,NTRK1,4914,null,26637171,Text Mining,0.4
BCAR3,8412,KIT,3815,null,26637171,Text Mining,0.4
BCAR3,8412,YES1,7525,null,26637171,Text Mining,0.4
BCAR3,8412,FYN,2534,null,26637171,Text Mining,0.4
BCAR3,8412,SLC2A1,6513,null,25171417,Daisy,0.2
BCAR3,8412,SMAD3,4088,null,25171417,computer analysis,0.3
BCAR3,8412,EPHA2,1969,null,26637171,Text Mining,0.4
BCAR3,8412,STAT5B,6777,null,26637171,Text Mining,0.4
BCAR3,8412,ABL2,27,null,26637171,Text Mining,0.4
BCAR3,8412,LEPROT,54741,null,25171417,Daisy,0.2
BCAR3,8412,GPX8,493869,null,25171417,computer analysis,0.3
BCAR3,8412,S100A13,6284,null,25171417,computer analysis,0.3
BCAR3,8412,TNFAIP1,7126,null,25171417,computer analysis,0.3
BCAR3,8412,ABL1,25,null,26637171,Text Mining,0.4
BCAR3,8412,LCK,3932,null,26637171,Text Mining,0.4
EML3,256364,MAP3K11,4296,null,25171417,Daisy,0.2
ATAD3A,55210,NAE1,8883,null,23100467,GenomeRNAi,0.575
SLC26A4,5172,TOMM40,10452,null,29959327,ISLE,0.3
SLC26A4,5172,SSRP1,6749,null,29959327,ISLE,0.3
HCAR1,27198,NRAS,4893,null,19490893,GenomeRNAi,0.485
HCAR1,27198,HRAS,3265,null,19490893,GenomeRNAi,0.485
IDH3G,3421,IRAK1,3654,null,25171417,Daisy,0.2
IDH3G,3421,TAZ,6901,null,25171417,Daisy,0.2
MFAP1,4236,NSMCE4A,54780,null,31300006,CRISPR/CRISPRi,0.05
MFAP1,4236,PPWD1,23398,null,31300006,CRISPR/CRISPRi,0.02
MFAP1,4236,VPS72,6944,null,31300006,CRISPR/CRISPRi,0.03
MFAP1,4236,NACA,4666,null,31300006,CRISPR/CRISPRi,0.08
MFAP1,4236,POLR2K,5440,null,31300006,CRISPR/CRISPRi,0.11
MFAP1,4236,MICOS10-NBL1,100532736,null,31300006,CRISPR/CRISPRi,0.05
MFAP1,4236,TTC4,7268,null,31300006,CRISPR/CRISPRi,0.04
MFAP1,4236,ZNF830,91603,null,31300006,CRISPR/CRISPRi,0.04
MFAP1,4236,RPP30,10556,null,31300006,CRISPR/CRISPRi,0.0
MFAP1,4236,RPL13,6137,null,31300006,CRISPR/CRISPRi,0.08
ANKDD1A,348094,VARS1,7407,null,29959327,ISLE,0.3
TRERF1,55809,KRAS,3845,null,19490893,Text Mining,0.6
PALLD,23022,TGFB1I1,7041,null,25171417,computer analysis,0.3
ARSK,153642,LRCH4,4034,null,29959327,ISLE,0.3
CBL,867,HRAS,3265,null,19490893,GenomeRNAi,0.443
CBL,867,NRAS,4893,null,19490893,GenomeRNAi,0.443
CBL,867,KRAS,3845,null,19490893,Text Mining,0.6
RFXANK,8625,ZNF101,94039,null,25171417,Daisy,0.2
ZEB2,9839,GNB4,59345,null,25171417,computer analysis,0.3
TMTC4,84899,BRCA2,675,null,26427375,computer analysis,0.3
SKAP2,8935,STRN4,29888,null,29959327,ISLE,0.3
ANKRD53,79998,G2E3,55632,null,29959327,ISLE,0.3
HNRNPH1,3187,S100A10,6281,null,29959327,ISLE,0.3
HNRNPH1,3187,MATR3,9782,null,25171417,Daisy,0.2
C1orf21,81563,NAE1,8883,null,23100467,GenomeRNAi,0.5
MAPK8,5599,VAV1,7409,null,23566222,Text Mining,0.1775
MAPK8,5599,SMAD3,4088,null,23500081,Text Mining,0.1775
MAPK8,5599,PARP1,142,null,24847381;23500081,Text Mining,0.273125
MAPK8,5599,TP53,7157,null,24413150,Text Mining,0.4305
MAPK8,5599,KRAS,3845,null,19490893,Text Mining,0.6
MAPK8,5599,NRAS,4893,null,19490893,GenomeRNAi,0.446
MAPK8,5599,MYC,4609,null,24847381,Text Mining,0.1775
MAPK8,5599,PRRT2,112476,null,21031151,Text Mining,0.56
MAPK8,5599,VAV3,10451,null,23566222,Text Mining,0.1775
MAPK8,5599,NAE1,8883,null,23100467,GenomeRNAi,0.629
LYPLA1,10434,SLC36A2,153201,null,29959327,ISLE,0.3
LYPLA1,10434,PIM1,5292,null,29959327,ISLE,0.3
SMURF2,64750,TP53,7157,null,23728082,computer analysis,0.3
ASPHD2,57168,HRAS,3265,null,19490893,GenomeRNAi,0.488
ASPHD2,57168,KRAS,3845,null,19490893,Text Mining,0.6
ASPHD2,57168,NRAS,4893,null,19490893,GenomeRNAi,0.488
NDUFA2,4695,PPP2R1A,5518,null,31300006,CRISPR/CRISPRi,0.33
NDUFA2,4695,PELO,53918,null,31300006,CRISPR/CRISPRi,0.2
MBTPS1,8720,CALU,813,null,25171417,computer analysis,0.3
OIP5,11339,KRAS,3845,null,19490893,Text Mining,0.6
CHRM2,1129,KRT17,3872,null,29959327,ISLE,0.3
DCAF13,25879,TP53,7157,null,26427375,computer analysis,0.3
HDGF,3068,ZFP36L1,677,null,29959327,ISLE,0.3
HDGF,3068,MITF,4286,null,29959327,ISLE,0.3
ATP6AP1,537,EMC2,9694,null,31300006,CRISPR/CRISPRi,0.44
ATP6AP1,537,WDR7,23335,null,31300006,CRISPR/CRISPRi,0.45
ATP6AP1,537,MBTPS2,51360,null,31300006,CRISPR/CRISPRi,0.15
ATP6AP1,537,RPS5,6193,null,31300006,CRISPR/CRISPRi,0.23
ATP6AP1,537,GFER,2671,null,31300006,CRISPR/CRISPRi,0.39
ATP6AP1,537,PRIM2,5558,null,31300006,CRISPR/CRISPRi,0.17
ATP6AP1,537,CDC73,79577,null,31300006,CRISPR/CRISPRi,0.21
ATP6AP1,537,SEC22B,9554,null,31300006,CRISPR/CRISPRi,0.28
ATP6AP1,537,DMAP1,55929,null,31300006,CRISPR/CRISPRi,0.24
ATP6AP1,537,LEO1,123169,null,31300006,CRISPR/CRISPRi,0.24
ATP6AP1,537,CDC26,246184,null,31300006,CRISPR/CRISPRi,0.23
ATP6AP1,537,WDR61,80349,null,31300006,CRISPR/CRISPRi,0.02
ATP6AP1,537,PTTG1,9232,null,31300006,CRISPR/CRISPRi,0.26
ATP6AP1,537,BNIP1,662,null,31300006,CRISPR/CRISPRi,0.18
ATP6AP1,537,RAE1,8480,null,31300006,CRISPR/CRISPRi,0.28
ATP6AP1,537,PPP2R2A,5520,null,31300006,CRISPR/CRISPRi,0.16
ATP6AP1,537,NUDC,10726,null,31300006,CRISPR/CRISPRi,0.29
ATP6AP1,537,SNRNP200,23020,null,31300006,CRISPR/CRISPRi,0.25
ATP6AP1,537,CAMLG,819,null,31300006,CRISPR/CRISPRi,0.22
ATP6AP1,537,EFR3A,23167,null,31300006,CRISPR/CRISPRi,0.18
ATP6AP1,537,COG3,83548,null,31300006,CRISPR/CRISPRi,0.26
ATP6AP1,537,GFI1B,8328,null,31300006,CRISPR/CRISPRi,0.37
ATP6AP1,537,FDPS,2224,null,31300006,CRISPR/CRISPRi,0.26
ATP6AP1,537,METAP2,10988,null,31300006,CRISPR/CRISPRi,0.29
ATP6AP1,537,PSMD12,5718,null,31300006,CRISPR/CRISPRi,0.19
ATP6AP1,537,RPS28,6234,null,31300006,CRISPR/CRISPRi,0.26
P2RY13,53829,BRCA1,672,null,26427375,computer analysis,0.3
PES1,23481,CARM1,10498,null,25171417,computer analysis,0.3
PES1,23481,TRMT2A,27037,null,25171417,Daisy,0.2
PES1,23481,RRP1B,23076,null,25171417,computer analysis,0.3
PES1,23481,TRMT1,55621,null,25171417,computer analysis,0.3
PES1,23481,MYC,4609,null,22623531,Text Mining,0.4
PES1,23481,RRP1,8568,null,25171417,Daisy,0.173
PES1,23481,SNAPC4,6621,null,25171417,computer analysis,0.3
PES1,23481,POLR1B,84172,null,25171417,Daisy,0.2
UGT3A1,133688,PTEN,5728,null,26427375,computer analysis,0.3
LAMC3,10319,NAE1,8883,null,23100467,GenomeRNAi,0.575
MTNR1B,4544,SLCO4A1,28231,null,29959327,ISLE,0.3
PLA2G4C,8605,TST,7263,null,28319085,CRISPR/CRISPRi,0.68
PLA2G4C,8605,SLC5A5,6528,null,28319085,CRISPR/CRISPRi,0.68
PLA2G4C,8605,PRKAA1,5562,null,28319085,CRISPR/CRISPRi,0.68
MINK1,50488,MNT,4335,null,25171417,Daisy,0.2
ITGBL1,9358,MYC,4609,null,22157079,GenomeRNAi,0.5539999999999999
PNO1,56902,SSB,6741,null,25171417,Daisy,0.2
PNO1,56902,YIPF4,84272,null,25171417,Daisy,0.2
PNO1,56902,RAB1A,5861,null,25171417,Daisy,0.2
EVX2,344191,PTEN,5728,null,26427375,computer analysis,0.3
EVX2,344191,ATM,472,null,26427375,computer analysis,0.3
EVX2,344191,BRCA2,675,null,26427375,computer analysis,0.3
RPA2,6118,KRAS,3845,null,19490893,Text Mining,0.6
C18orf21,83608,TXNL1,9352,null,25171417,Daisy,0.2
IMMT,10989,ZFP36L1,677,null,29959327,ISLE,0.3
IMMT,10989,TLK2,11011,null,31340155,SPAGE-finder,0.319984869
CUL1,8454,DCTN4,51164,null,25171417,computer analysis,0.3
CUL1,8454,RAB23,51715,null,25171417,computer analysis,0.3
CUL1,8454,TBL1XR1,79718,null,25171417,computer analysis,0.3
CUL1,8454,NAE1,8883,null,23100467,GenomeRNAi,0.638
CUL1,8454,BRCA1,672,null,26427375,computer analysis,0.3
GJB2,2706,F11R,50848,null,25171417,computer analysis,0.3
GJB2,2706,EHF,26298,null,25171417,computer analysis,0.3
GJB2,2706,ITGB6,3694,null,25171417,computer analysis,0.3
AMPD2,271,CYP3A4,1576,null,17000754,GenomeRNAi,0.5
AMPD2,271,CYP2C8,1558,null,17000754,GenomeRNAi,0.5
AMPD2,271,MAP4,4134,null,17000754,GenomeRNAi,0.5
AMPD2,271,CYP1B1,1545,null,17000754,GenomeRNAi,0.5
AMPD2,271,CYP3A5,1577,null,17000754,GenomeRNAi,0.5
AMPD2,271,BCL2,596,null,17000754,GenomeRNAi,0.5
AMPD2,271,CYP3A7,1551,null,17000754,GenomeRNAi,0.5
AMPD2,271,MAPT,4137,null,17000754,GenomeRNAi,0.5
AMPD2,271,CYP19A1,1588,null,17000754,GenomeRNAi,0.5
AMPD2,271,NR1I2,8856,null,17000754,GenomeRNAi,0.5
AMPD2,271,CYP2C9,1559,null,17000754,GenomeRNAi,0.5
AMPD2,271,SLCO1B3,28234,null,17000754,GenomeRNAi,0.5
AMPD2,271,MAP2,4133,null,17000754,GenomeRNAi,0.5
AMPD2,271,TUBB1,81027,null,17000754,GenomeRNAi,0.5
EGR3,1960,PDGFRB,5159,null,20609354,GenomeRNAi,0.518
EGR3,1960,PTGS1,5742,null,20609354,GenomeRNAi,0.518
EGR3,1960,SLC22A2,6582,null,20609354,GenomeRNAi,0.518
EGR3,1960,ORM1,5004,null,20609354,GenomeRNAi,0.518
EGR3,1960,RET,5979,null,20609354,GenomeRNAi,0.518
EGR3,1960,PDGFRA,5156,null,20609354,GenomeRNAi,0.518
EGR3,1960,SLC22A1,6580,null,20609354,GenomeRNAi,0.518
EGR3,1960,KIT,3815,null,20609354,GenomeRNAi,0.518
EGR3,1960,NTRK1,4914,null,20609354,GenomeRNAi,0.518
TMED6,146456,ZC3H3,23144,null,29959327,ISLE,0.3
CHST14,113189,MYC,4609,null,22157079,GenomeRNAi,0.539
ZMAT3,64393,BRCA1,672,null,26427375,computer analysis,0.3
MED28,80306,PMVK,10654,null,31300006,CRISPR/CRISPRi,0.15
MED28,80306,POLN,353497,null,31300006,CRISPR/CRISPRi,0.34
MED28,80306,ROMO1,140823,null,31300006,CRISPR/CRISPRi,0.21
MED28,80306,WDR61,80349,null,31300006,CRISPR/CRISPRi,0.17
MED28,80306,NOLC1,9221,null,31300006,CRISPR/CRISPRi,0.16
MED28,80306,ZNF574,64763,null,31300006,CRISPR/CRISPRi,0.18
MED28,80306,OGFOD1,55239,null,31300006,CRISPR/CRISPRi,0.21
MED28,80306,NSMCE4A,54780,null,31300006,CRISPR/CRISPRi,0.18
MED28,80306,PDSS2,57107,null,31300006,CRISPR/CRISPRi,0.31
MED28,80306,TUBGCP3,10426,null,31300006,CRISPR/CRISPRi,0.49
MED28,80306,TIMM9,26520,null,31300006,CRISPR/CRISPRi,0.03
MED28,80306,VPS72,6944,null,31300006,CRISPR/CRISPRi,0.21
MED28,80306,NACA,4666,null,31300006,CRISPR/CRISPRi,0.48
MED28,80306,SPAG7,9552,null,31300006,CRISPR/CRISPRi,0.01
MED28,80306,POLR2K,5440,null,31300006,CRISPR/CRISPRi,0.2
MED28,80306,SNIP1,79753,null,31300006,CRISPR/CRISPRi,0.08
MED28,80306,RTF1,23168,null,31300006,CRISPR/CRISPRi,0.23
MED28,80306,MPHOSPH6,10200,null,31300006,CRISPR/CRISPRi,0.12
MED28,80306,MRPL15,29088,null,31300006,CRISPR/CRISPRi,0.04
MED28,80306,MRPS18A,55168,null,31300006,CRISPR/CRISPRi,0.12
MED28,80306,SMC5,23137,null,31300006,CRISPR/CRISPRi,0.4
MED28,80306,NUP85,79902,null,31300006,CRISPR/CRISPRi,0.25
MED28,80306,NAA50,80218,null,31300006,CRISPR/CRISPRi,0.33
MED28,80306,SNRPC,6631,null,31300006,CRISPR/CRISPRi,0.11
MED28,80306,NDUFB1,4707,null,31300006,CRISPR/CRISPRi,0.11
MED28,80306,PNN,5411,null,31300006,CRISPR/CRISPRi,0.28
MED28,80306,ZNF598,90850,null,31300006,CRISPR/CRISPRi,0.5
MED28,80306,SLC39A9,55334,null,31300006,CRISPR/CRISPRi,0.16
MED28,80306,TFB1M,51106,null,31300006,CRISPR/CRISPRi,0.01
MED28,80306,NEMF,9147,null,31300006,CRISPR/CRISPRi,0.33
MED28,80306,NOL9,79707,null,31300006,CRISPR/CRISPRi,0.01
MED28,80306,TRNAU1AP,54952,null,31300006,CRISPR/CRISPRi,0.37
MED28,80306,PWP1,11137,null,31300006,CRISPR/CRISPRi,0.08
MED28,80306,MRPS18B,28973,null,31300006,CRISPR/CRISPRi,0.15
MED28,80306,ZNF830,91603,null,31300006,CRISPR/CRISPRi,0.08
MED28,80306,NAE1,8883,null,23100467,GenomeRNAi,0.647
MED28,80306,TIPIN,54962,null,31300006,CRISPR/CRISPRi,0.16
MED28,80306,MRPL46,26589,null,31300006,CRISPR/CRISPRi,0.18
MED28,80306,TTC4,7268,null,31300006,CRISPR/CRISPRi,0.51
MED28,80306,TRRAP,8295,null,31300006,CRISPR/CRISPRi,0.4
MED28,80306,TRMT5,57570,null,31300006,CRISPR/CRISPRi,0.22
MED28,80306,PSMD1,5707,null,31300006,CRISPR/CRISPRi,0.46
MED28,80306,SCYL1,57410,null,31300006,CRISPR/CRISPRi,0.01
MED28,80306,RPL13,6137,null,31300006,CRISPR/CRISPRi,0.55
MED28,80306,PPAT,5471,null,31300006,CRISPR/CRISPRi,0.3
MED28,80306,RNGTT,8732,null,31300006,CRISPR/CRISPRi,0.22
MED28,80306,ZNRD1,30834,null,31300006,CRISPR/CRISPRi,0.16
MED28,80306,PDRG1,81572,null,31300006,CRISPR/CRISPRi,0.19
MED28,80306,MRPL42,28977,null,31300006,CRISPR/CRISPRi,0.07
MED28,80306,RNF20,56254,null,31300006,CRISPR/CRISPRi,0.12
MED28,80306,MICOS10-NBL1,100532736,null,31300006,CRISPR/CRISPRi,0.04
MED28,80306,PELO,53918,null,31300006,CRISPR/CRISPRi,0.01
MED28,80306,RBM25,58517,null,31300006,CRISPR/CRISPRi,0.16
MED28,80306,TCF25,22980,null,31300006,CRISPR/CRISPRi,0.3
MED28,80306,WDR70,55100,null,31300006,CRISPR/CRISPRi,0.1
MED28,80306,RPL8,6132,null,31300006,CRISPR/CRISPRi,0.16
MED28,80306,SKA3,221150,null,31300006,CRISPR/CRISPRi,0.13
MED28,80306,PSMB7,5695,null,31300006,CRISPR/CRISPRi,0.04
MED28,80306,ZWINT,11130,null,31300006,CRISPR/CRISPRi,0.02
MED28,80306,WDR77,79084,null,31300006,CRISPR/CRISPRi,0.2
MED28,80306,MRPL50,54534,null,31300006,CRISPR/CRISPRi,0.24
MED28,80306,PPCS,79717,null,31300006,CRISPR/CRISPRi,0.35
MED28,80306,SFXN1,94081,null,31300006,CRISPR/CRISPRi,0.09
MED28,80306,TAZ,6901,null,31300006,CRISPR/CRISPRi,0.07
CEL,1056,LPP,4026,null,29959327,ISLE,0.3
FTSJ3,117246,RPLP1,6176,null,31300006,CRISPR/CRISPRi,0.15
FTSJ3,117246,RTF1,23168,null,31300006,CRISPR/CRISPRi,0.17
FTSJ3,117246,METTL17,64745,null,31300006,CRISPR/CRISPRi,0.17
FTSJ3,117246,LARS1,51520,null,31300006,CRISPR/CRISPRi,0.2
FTSJ3,117246,MRPL39,54148,null,31300006,CRISPR/CRISPRi,0.2
FTSJ3,117246,PTTG1,9232,null,31300006,CRISPR/CRISPRi,0.38
FTSJ3,117246,RAE1,8480,null,31300006,CRISPR/CRISPRi,0.18
FTSJ3,117246,MRPL36,64979,null,31300006,CRISPR/CRISPRi,0.36
FTSJ3,117246,PSMC6,5706,null,31300006,CRISPR/CRISPRi,0.26
CHCHD6,84303,NAE1,8883,null,23100467,GenomeRNAi,0.611
MOS,4342,NRAS,4893,null,19490893,GenomeRNAi,0.446
CDCA3,83461,RAD51,5888,null,25171417,computer analysis,0.3
CDCA3,83461,NRAS,4893,null,19490893,GenomeRNAi,0.464
CDCA3,83461,TMPO,7112,null,25171417,Daisy,0.2
CDCA3,83461,HRAS,3265,null,19490893,GenomeRNAi,0.464
CDCA3,83461,KRAS,3845,null,19490893,Text Mining,0.6
DTX2,113878,ZNF521,25925,null,29959327,ISLE,0.3
DTX2,113878,PROK2,60675,null,29959327,ISLE,0.3
DTX2,113878,ZBTB2,57621,null,29959327,ISLE,0.3
DTX2,113878,PDPR,55066,null,29959327,ISLE,0.3
GALNT3,2591,LPCAT1,79888,null,29959327,ISLE,0.3
GALNT3,2591,STX1B,112755,null,29959327,ISLE,0.3
AARS2,57505,NUP54,53371,null,31300006,CRISPR/CRISPRi,0.3
AARS2,57505,REXO2,25996,null,31300006,CRISPR/CRISPRi,0.19
AARS2,57505,PPWD1,23398,null,31300006,CRISPR/CRISPRi,0.0
AARS2,57505,KCTD10,83892,null,31300006,CRISPR/CRISPRi,0.29
AARS2,57505,GTF2H4,2968,null,31300006,CRISPR/CRISPRi,0.12
AARS2,57505,CHMP2A,27243,null,31300006,CRISPR/CRISPRi,0.2
AARS2,57505,TAF1,6872,null,31300006,CRISPR/CRISPRi,0.18
AARS2,57505,EXOSC9,5393,null,31300006,CRISPR/CRISPRi,0.04
AARS2,57505,NACA,4666,null,31300006,CRISPR/CRISPRi,0.01
AARS2,57505,SPAG7,9552,null,31300006,CRISPR/CRISPRi,0.01
AARS2,57505,RBM17,84991,null,31300006,CRISPR/CRISPRi,0.2
LCK,3932,TUBB,203068,null,30682083,chemical library screen,0.4
LCK,3932,SKP2,6502,null,31300006,CRISPR/CRISPRi,0.17
LCK,3932,ABAT,18,null,30682083,chemical library screen,0.4
LCK,3932,TYK2,7297,null,28319085,CRISPR/CRISPRi,0.68
LCK,3932,OXT,5020,null,28319085,CRISPR/CRISPRi,0.68
LCK,3932,MAPK12,6300,null,28319085,CRISPR screen,0.65
LCK,3932,PRKDC,5591,null,31300006,CRISPR/CRISPRi,0.26
LCK,3932,PARP2,10038,null,30682083,chemical library screen,0.4
LCK,3932,MCL1,4170,null,28319085,CRISPR/CRISPRi,0.68
LCK,3932,PTK6,5753,null,28319085,CRISPR/CRISPRi,0.68
LCK,3932,TPSAB1,7177,null,31300006,CRISPR/CRISPRi,0.02
LCK,3932,ALDH5A1,7915,null,30682083,chemical library screen,0.4
LCK,3932,LTB4R,1241,null,28319085,CRISPR/CRISPRi,0.68
LCK,3932,NOS2,4843,null,28319085,CRISPR/CRISPRi,0.68
LCK,3932,PIK3C2B,5287,null,28319085,CRISPR screen,0.65
LCK,3932,MAP3K8,1326,null,28319085,CRISPR/CRISPRi,0.68
LCK,3932,MASP2,10747,null,28319085,CRISPR/CRISPRi,0.68
LCK,3932,PIM1,5292,null,28319085,CRISPR/CRISPRi,0.68
LCK,3932,TOP1,7150,null,28319085,CRISPR/CRISPRi,0.68
LCK,3932,IFNGR2,3460,null,30682083,chemical library screen,0.4
LCK,3932,LIG1,3978,null,31300006,CRISPR/CRISPRi,0.15
LCK,3932,PKLR,5313,null,28319085,CRISPR/CRISPRi,0.68
LCK,3932,MAP2K7,5609,null,28319085,CRISPR screen,0.65
LCK,3932,SPHK1,8877,null,30682083,chemical library screen,0.4
LCK,3932,STMN1,3925,null,31300006,CRISPR/CRISPRi,0.38
LCK,3932,PIM2,11040,null,28319085,CRISPR/CRISPRi,0.68
FBXO40,51725,PTEN,5728,null,26427375,computer analysis,0.3
FBXO40,51725,KRAS,3845,null,19490893,GenomeRNAi,0.44
FBXO40,51725,HRAS,3265,null,19490893,GenomeRNAi,0.44
FBXO40,51725,NRAS,4893,null,19490893,GenomeRNAi,0.44
IARS1,3376,TTC4,7268,null,31300006,CRISPR/CRISPRi,0.12
IARS1,3376,NACA,4666,null,31300006,CRISPR/CRISPRi,0.11
IARS1,3376,MAPKAP1,79109,null,31300006,CRISPR/CRISPRi,0.16
IARS1,3376,NRAS,4893,null,19490893,GenomeRNAi,0.476
IARS1,3376,WDR61,80349,null,31300006,CRISPR/CRISPRi,0.16
IARS1,3376,YARS1,8565,null,25171417,computer analysis,0.3
IARS1,3376,TUBGCP3,10426,null,31300006,CRISPR/CRISPRi,0.21
IARS1,3376,RTF1,23168,null,31300006,CRISPR/CRISPRi,0.16
IARS1,3376,KRAS,3845,null,19490893,Text Mining,0.6
IARS1,3376,OGFOD1,55239,null,31300006,CRISPR/CRISPRi,0.15
IARS1,3376,RBBP8,5932,null,31300006,CRISPR/CRISPRi,0.16
IARS1,3376,MED23,9439,null,31300006,CRISPR/CRISPRi,0.24
IARS1,3376,LEO1,123169,null,31300006,CRISPR/CRISPRi,0.5
IARS1,3376,SPAG7,9552,null,31300006,CRISPR/CRISPRi,0.15
IARS1,3376,TRRAP,8295,null,31300006,CRISPR/CRISPRi,0.23
IARS1,3376,VPS72,6944,null,31300006,CRISPR/CRISPRi,0.15
IARS1,3376,INTS5,80789,null,31300006,CRISPR/CRISPRi,0.11
IARS1,3376,POLR2K,5440,null,31300006,CRISPR/CRISPRi,0.04
SMARCB1,6598,VHL,7428,null,28319113,CRISPR screen,0.65
SMARCB1,6598,CCNF,899,null,25171417,computer analysis,0.3
TMEM117,84216,KRAS,3845,null,19490893,Text Mining,0.6
ACADVL,37,MYO1C,4641,null,25171417,Daisy,0.2
ACADVL,37,MINK1,50488,null,25171417,Daisy,0.2
DCC,1630,PTEN,5728,null,26427375,computer analysis,0.3
