gene_a.name,gene_a.identifier,gene_b.name,gene_b.identifier,SL.cellline,SL.pubmed_id,SL.source,SL.statistic_score
SGS1,855228,ASA1,856200,null,23390603,BioGrid,0.25
SGS1,855228,RAM2,853849,null,23390603,BioGrid,0.25
SGS1,855228,SRP1,855532,null,23390603,BioGrid,0.25
SGS1,855228,RRP15,856264,null,23390603,BioGrid,0.25
SGS1,855228,PSF2,853373,null,23390603,BioGrid,0.25
SGS1,855228,LCB2,851634,null,23390603,BioGrid,0.25
SGS1,855228,CCS1,855054,null,16487579,BioGrid,0.25
SGS1,855228,YSH1,850983,null,23390603,BioGrid,0.25
SGS1,855228,RRN7,853428,null,23390603,BioGrid,0.25
SGS1,855228,ERG26,852883,null,23390603,BioGrid,0.25
SGS1,855228,RPB3,854791,null,23390603,BioGrid,0.25
SGS1,855228,GPI15,855690,null,23390603,BioGrid,0.25
SGS1,855228,FAB1,850574,null,15525520,BioGrid,0.25
SGS1,855228,LSM1,853318,null,16487579,BioGrid,0.25
SGS1,855228,RPC25,853713,null,23390603,BioGrid,0.25
SGS1,855228,GLN4,854339,null,23390603,BioGrid,0.25
SGS1,855228,TSA1,854980,null,22820947,BioGrid,0.4
SGS1,855228,SPB4,850549,null,23390603,BioGrid,0.25
SGS1,855228,SDA1,853160,null,23390603,BioGrid,0.25
SGS1,855228,DNA2,856569,null,23390603,BioGrid,0.25
SGS1,855228,KRS1,851607,null,23390603,BioGrid,0.25
SGS1,855228,RAD59,851500,null,29162625,BioGrid,0.4
SGS1,855228,MGE1,854407,null,23390603,BioGrid,0.25
SGS1,855228,DHR2,853784,null,23390603,BioGrid,0.25
SGS1,855228,APC5,854423,null,23390603,BioGrid,0.25
SGS1,855228,UTR5,856676,null,23390603,BioGrid,0.25
SGS1,855228,DBP10,851530,null,23390603,BioGrid,0.25
SGS1,855228,PRP39,854960,null,23390603,BioGrid,0.25
MPT5,852697,SWI4,856847,null,11805047,BioGrid,0.4
MPT5,852697,CCR4,851212,null,30281869,BioGrid,0.4
MPT5,852697,PAN2,852786,null,20498834,BioGrid,0.4
MPT5,852697,BRR1,856170,null,19546315,BioGrid,0.4
MPT5,852697,SWI6,850879,null,11805047,BioGrid,0.4
MPT5,852697,DHH1,851394,null,30281869,BioGrid,0.4
MPT5,852697,POP2,855788,null,30281869,BioGrid,0.4
MPT5,852697,ROM2,851086,null,30281869,BioGrid,0.4
pont,53439,spn-A,43577,null,19543366,GenomeRNAi,0.75
VIPR1,7433,MARVELD2,153562,null,25171417,computer analysis,0.3
RAB18,22931,PTAR1,375743,null,26472760,Text Mining,0.6
RAB18,22931,RAB1B,81876,null,26472760,Text Mining,0.6
RAB18,22931,EIPR1,7260,null,26472760,Text Mining,0.6
RAB18,22931,RAB1A,5861,null,26472760,Text Mining,0.6
PUS1,855889,PUS2,852817,null,18408719,BioGrid,0.4
PUS1,855889,PUS1,855889,null,26873591,BioGrid,0.4
CTK2,853450,DST1,852839,null,21283673,BioGrid,0.4
CTK2,853450,RAD6,852822,null,17088384,BioGrid,0.4
CTK2,853450,BRE2,850702,null,17088384,BioGrid,0.4
CTK2,853450,SDC1,852080,null,17088384,BioGrid,0.4
CTK2,853450,CDC73,851136,null,17088384,BioGrid,0.4
CTK2,853450,LGE1,856052,null,17088384,BioGrid,0.4
CTK2,853450,SWD3,852472,null,17088384,BioGrid,0.4
CTK2,853450,RTF1,852607,null,17088384,BioGrid,0.4
CTK2,853450,SWD1,851265,null,17088384,BioGrid,0.4
CTK2,853450,LEO1,854290,null,21283673,BioGrid,0.4
CTK2,853450,BRE1,851485,null,17088384,BioGrid,0.4
CTK2,853450,CTK1,853718,null,21283673,BioGrid,0.4
CTK2,853450,CTK3,854928,null,21283673,BioGrid,0.4
CTK2,853450,DOT1,852050,null,17088384,BioGrid,0.4
FUN30,851214,EXO1,854198,null,22960744,BioGrid,0.4
FUN30,851214,CSE4,853817,null,23028372,BioGrid,0.4
FUN30,851214,ORC5,855460,null,19956593,BioGrid,0.4
FUN30,851214,SRS2,853353,null,25806814,BioGrid,0.4
FUN30,851214,RAD51,856831,null,23007155,BioGrid,0.4
FUN30,851214,SGS1,855228,null,22960744,BioGrid,0.4
FUN30,851214,SAE2,852700,null,28063255,BioGrid,0.4
MBNL1,4154,NAE1,8883,null,23100467,GenomeRNAi,0.629
MBNL1,4154,BRCA1,672,null,26427375,computer analysis,0.3
GPX2,852546,HYR1,854855,null,22659048,BioGrid,0.4
ACAP1,9744,DEF6,50619,null,25171417,Daisy,0.16699999999999998
ACAP1,9744,SEMA4A,64218,null,25171417,computer analysis,0.3
ACAP1,9744,MAP4K1,11184,null,25171417,computer analysis,0.3
ACAP1,9744,GIMAP1,170575,null,25171417,computer analysis,0.3
ACAP1,9744,DEFA6,1671,null,25171417,computer analysis,0.3
ASB7,140460,NRAS,4893,null,19490893,GenomeRNAi,0.449
ASB7,140460,HRAS,3265,null,19490893,GenomeRNAi,0.449
ASB7,140460,KRAS,3845,null,19490893,GenomeRNAi,0.449
GND1,856589,GND2,853172,null,18408719,BioGrid,0.4
GND1,856589,TKL1,856188,null,16941010,BioGrid,0.25
GND1,856589,RPE1,853322,null,16941010,BioGrid,0.25
GND1,856589,TKL2,852414,null,16941010,BioGrid,0.25
PUM2,23369,ZBTB6,10773,null,25171417,computer analysis,0.3
BMPR1A,657,KRAS,3845,null,19490893,GenomeRNAi,0.515
BMPR1A,657,HRAS,3265,null,19490893,GenomeRNAi,0.515
BMPR1A,657,NRAS,4893,null,19490893,GenomeRNAi,0.515
BMPR1A,657,MYC,4609,null,22623531,Text Mining,0.4
ZNF511,118472,PTEN,5728,null,26427375,computer analysis,0.3
SEC65,854866,EGD2,856600,null,26195668,BioGrid,0.4
SEC65,854866,SND3,852403,null,27905431,BioGrid,0.4
SEC65,854866,SND2,850754,null,27905431,BioGrid,0.4
CPSF2,53981,KRAS,3845,null,19490893,GenomeRNAi,0.455
CPSF2,53981,NRAS,4893,null,19490893,GenomeRNAi,0.455
CPSF2,53981,HRAS,3265,null,19490893,GenomeRNAi,0.455
ANKH,56172,KRAS,3845,null,19490893,GenomeRNAi,0.44
ANKH,56172,NRAS,4893,null,19490893,GenomeRNAi,0.44
ANKH,56172,HRAS,3265,null,19490893,GenomeRNAi,0.44
CTAG2,30848,BRCA1,672,null,26427375,computer analysis,0.3
LDHB,3945,ME1,4199,null,31300006,CRISPR/CRISPRi,0.14
NDUFA3,4696,PRPF31,26121,null,25171417,Daisy,0.2
KIC1,856502,CBK1,855561,null,16552603,BioGrid,0.4
KIC1,856502,MOB2,850508,null,16552603,BioGrid,0.4
KIC1,856502,KRE1,855394,null,12480907,BioGrid,0.4
KIC1,856502,CDC31,854431,null,9813095,BioGrid,0.4
KIC1,856502,FKS1,851055,null,12480907,BioGrid,0.4
KIC1,856502,RAS2,855625,null,14871942,BioGrid,0.4
KIC1,856502,KRE6,856287,null,12480907,BioGrid,0.4
KIC1,856502,KRE9,853265,null,12480907,BioGrid,0.4
MCM5,850980,CLB5,856237,null,18321994,BioGrid,0.4
MCM5,850980,CDC7,851545,null,20139971,BioGrid,0.4
MCM5,850980,CLB6,853003,null,18321994,BioGrid,0.4
TMEM186,25880,USP7,7874,null,25171417,Daisy,0.2
ATP7A,538,CYP2C19,1557,null,20609354,GenomeRNAi,0.509
ATP7A,538,SLC22A2,6582,null,20609354,GenomeRNAi,0.509
ATP7A,538,KIT,3815,null,20609354,GenomeRNAi,0.509
ATP7A,538,CYP2C9,1559,null,20609354,GenomeRNAi,0.509
ATP7A,538,ORM1,5004,null,20609354,GenomeRNAi,0.509
ATP7A,538,CYP1A2,1544,null,20609354,GenomeRNAi,0.509
ATP7A,538,PDGFRB,5159,null,20609354,GenomeRNAi,0.509
ATP7A,538,SLC22A1,6580,null,20609354,GenomeRNAi,0.509
ATP7A,538,CHEK2,11200,null,23347679,Text Mining,0.1775
ATP7A,538,CYP2D6,1565,null,20609354,GenomeRNAi,0.509
ATP7A,538,NTRK1,4914,null,20609354,GenomeRNAi,0.509
ATP7A,538,PDGFRA,5156,null,20609354,GenomeRNAi,0.509
ATP7A,538,CYP3A7,1551,null,20609354,GenomeRNAi,0.509
ATP7A,538,KAT8,84148,null,23347679,Text Mining,0.1775
ATP7A,538,DDR1,780,null,20609354,GenomeRNAi,0.509
ATP7A,538,PTGS1,5742,null,20609354,GenomeRNAi,0.509
ATP7A,538,CSF1R,1436,null,20609354,GenomeRNAi,0.509
ATP7A,538,CYP3A4,1576,null,20609354,GenomeRNAi,0.509
ATP7A,538,RET,5979,null,20609354,GenomeRNAi,0.509
ATP7A,538,BCR,613,null,20609354,GenomeRNAi,0.509
ATP7A,538,CYP3A5,1577,null,20609354,GenomeRNAi,0.509
SCN2B,6327,THPO,7066,null,25171417,computer analysis,0.3
EEF1G,1937,PNN,5411,null,31300006,CRISPR/CRISPRi,0.02
EEF1G,1937,TUBGCP3,10426,null,31300006,CRISPR/CRISPRi,0.24
EEF1G,1937,MFAP1,4236,null,31300006,CRISPR/CRISPRi,0.05
EEF1G,1937,NSMCE4A,54780,null,31300006,CRISPR/CRISPRi,0.08
EEF1G,1937,TTC4,7268,null,31300006,CRISPR/CRISPRi,0.19
EEF1G,1937,ROMO1,140823,null,31300006,CRISPR/CRISPRi,0.03
EEF1G,1937,ZNF830,91603,null,31300006,CRISPR/CRISPRi,0.22
EEF1G,1937,WDR61,80349,null,31300006,CRISPR/CRISPRi,0.01
EEF1G,1937,TRMT5,57570,null,31300006,CRISPR/CRISPRi,0.25
EEF1G,1937,EXOSC9,5393,null,31300006,CRISPR/CRISPRi,0.08
EEF1G,1937,VPS72,6944,null,31300006,CRISPR/CRISPRi,0.11
EEF1G,1937,NUP85,79902,null,31300006,CRISPR/CRISPRi,0.04
EEF1G,1937,YTHDC1,91746,null,31300006,CRISPR/CRISPRi,0.02
EEF1G,1937,GTF3C3,9330,null,31300006,CRISPR/CRISPRi,0.24
EEF1G,1937,RTF1,23168,null,31300006,CRISPR/CRISPRi,0.11
EEF1G,1937,ZWINT,11130,null,31300006,CRISPR/CRISPRi,0.03
EEF1G,1937,POLR2K,5440,null,31300006,CRISPR/CRISPRi,0.22
SPC34,853909,BIM1,856736,null,15998715,BioGrid,0.25
SPC34,853909,RFT1,852261,null,15998715,BioGrid,0.25
SPC34,853909,CTF19,856089,null,15998715,BioGrid,0.25
SPC34,853909,CTF4,856254,null,15998715,BioGrid,0.25
SPC34,853909,CIK1,855238,null,15998715,BioGrid,0.25
SPC34,853909,KAR3,856263,null,15998715,BioGrid,0.25
SPC34,853909,GIM4,856715,null,15998715,BioGrid,0.25
SPC34,853909,RIM21,855422,null,15998715,BioGrid,0.25
SPC34,853909,CTK2,853450,null,15998715,BioGrid,0.25
SPC34,853909,IPL1,855892,null,12408861,BioGrid,0.4
SPC34,853909,YKE2,850897,null,15998715,BioGrid,0.25
SPC34,853909,SST2,851173,null,15998715,BioGrid,0.25
SPC34,853909,MCM21,851916,null,15998715,BioGrid,0.25
SPC34,853909,CTF3,851097,null,15998715,BioGrid,0.25
SPC34,853909,APQ12,854771,null,15998715,BioGrid,0.25
SPC34,853909,MAD2,853422,null,15998715,BioGrid,0.25
SPC34,853909,VPS71,854966,null,15998715,BioGrid,0.25
WARS2,10352,ZWINT,11130,null,31300006,CRISPR/CRISPRi,0.08
WARS2,10352,ZNF830,91603,null,31300006,CRISPR/CRISPRi,0.03
Bach1,12013,Maf,17132,null,10716933,Text Mining,0.5
FBLN1,2192,INTS8,55656,null,29959327,ISLE,0.3
DAZ3,57054,NAE1,8883,null,23100467,GenomeRNAi,0.638
ECM29,856355,UMP1,852471,null,20620957,BioGrid,0.4
FKBP11,51303,PTGS1,5742,null,20609354,GenomeRNAi,0.506
FKBP11,51303,KIT,3815,null,20609354,GenomeRNAi,0.506
FKBP11,51303,PDGFRA,5156,null,20609354,GenomeRNAi,0.506
FKBP11,51303,SLC22A2,6582,null,20609354,GenomeRNAi,0.506
FKBP11,51303,ORM1,5004,null,20609354,GenomeRNAi,0.506
FKBP11,51303,RET,5979,null,20609354,GenomeRNAi,0.506
FKBP11,51303,NTRK1,4914,null,20609354,GenomeRNAi,0.506
FKBP11,51303,SLC22A1,6580,null,20609354,GenomeRNAi,0.506
FKBP11,51303,PDGFRB,5159,null,20609354,GenomeRNAi,0.506
RHOG,391,TAF10,6881,null,25171417,Daisy,0.2
RPLP1,6176,SSBP1,6742,null,31300006,CRISPR/CRISPRi,0.23
RPLP1,6176,SNRPD3,6634,null,31300006,CRISPR/CRISPRi,0.17
RPLP1,6176,TAF2,6873,null,31300006,CRISPR/CRISPRi,0.16
RPLP1,6176,VPS29,51699,null,31300006,CRISPR/CRISPRi,0.28
RPLP1,6176,TTC4,7268,null,31300006,CRISPR/CRISPRi,0.03
RPLP1,6176,TUBGCP3,10426,null,31300006,CRISPR/CRISPRi,0.01
WDR7,23335,PHF21A,51317,null,25171417,computer analysis,0.3
Cenpc1,12617,Myc,17869,null,24893165,Text Mining,0.25
Cenpc1,12617,Trp53,22059,null,24893165,Text Mining,0.25
STRBP,55342,YEATS4,8089,null,25171417,computer analysis,0.3
STRBP,55342,ZNF273,10793,null,25171417,computer analysis,0.3
STRBP,55342,MDM4,4194,null,25171417,computer analysis,0.3
STRBP,55342,EPB41,2035,null,25171417,computer analysis,0.3
STRBP,55342,ZNF138,7697,null,25171417,computer analysis,0.3
STRBP,55342,LUC7L2,51631,null,25171417,computer analysis,0.3
STRBP,55342,ZNF92,168374,null,25171417,computer analysis,0.3
TACR1,6869,TMEM212,389177,null,25171417,Daisy,0.2
TACR1,6869,RAPSN,5913,null,25171417,computer analysis,0.3
TACR1,6869,GPR68,8111,null,25171417,computer analysis,0.3
MYO1B,4430,LRCH4,4034,null,29959327,ISLE,0.3
MYO1B,4430,RND3,390,null,25171417,Daisy,0.2
ANXA2P2,304,PERP,64065,null,25171417,computer analysis,0.3
ANXA2P2,304,PLCD3,113026,null,25171417,computer analysis,0.3
ANXA2P2,304,TGM2,7052,null,25171417,computer analysis,0.3
EIF2S1,1965,NAE1,8883,null,23100467,GenomeRNAi,0.611
PBRM1,55193,TOP1,7150,null,28319113,CRISPR screen,0.65
PBRM1,55193,VHL,7428,null,28319113,CRISPR screen,0.65
PBRM1,55193,UBR5,51366,null,27438146,computer analysis,0.3
PBRM1,55193,PTEN,5728,null,31300006,CRISPR/CRISPRi,0.2
DPH2,853643,EFT2,851993,null,30335802,BioGrid,0.4
HCN3,57657,NRAS,4893,null,19490893,GenomeRNAi,0.506
HCN3,57657,HRAS,3265,null,19490893,GenomeRNAi,0.506
HCN3,57657,KRAS,3845,null,19490893,GenomeRNAi,0.506
Akt1,11651,Pik3r1,18708,null,20442202;23258740;22802621;21144036,Text Mining,0.68
Akt1,11651,Cux1,13047,null,20442202,Text Mining,0.75
Akt1,11651,Cip2a,224171,null,24954871,Text Mining,0.5
Akt1,11651,Jun,16476,null,23566222,Text Mining,0.25
Akt1,11651,Notch1,18128,null,20570903,Text Mining,0.75
Akt1,11651,Atg5,11793,null,23555162,Text Mining,0.25
Akt1,11651,Vav1,22324,null,23566222,Text Mining,0.25
Akt1,11651,Mtor,56717,null,23555162;20811722,Text Mining,0.43
Akt1,11651,Vav3,57257,null,23566222,Text Mining,0.25
Akt1,11651,Map1lc3a,66734,null,23555162,Text Mining,0.25
Akt1,11651,Casp9,12371,null,23566222,Text Mining,0.25
Akt1,11651,Ppp2ca,19052,null,24954871,Text Mining,0.25
Akt1,11651,Mapk8,26419,null,23566222,Text Mining,0.25
Akt1,11651,Ephb2,13844,null,23070002;23566222;23684925,Text Mining,0.57
Akt1,11651,Bcl2,12043,null,20442202,Text Mining,0.25
Akt1,11651,Egfr,13649,null,24954871;20570903;23578175,Text Mining,1.0
Akt1,11651,Casp3,12367,null,23555162;23566222,Text Mining,0.43
Akt1,11651,Parp1,11545,null,20442202;22695120;21144036;24954871,Text Mining,0.57
Akt1,11651,Ar,11835,null,23566222,Text Mining,0.25
COPB2,9276,SENP2,59343,null,25171417,Daisy,0.2
COPB2,9276,GFPT1,2673,null,25171417,Daisy,0.2
COPB2,9276,BRCA1,672,null,26427375,computer analysis,0.3
COPB2,9276,KRAS,3845,null,28415695,textmining,0.2
Cdc25a,12530,Nprl2,56032,null,20700484,Text Mining,0.25
Cdc25a,12530,Cdc25c,12532,null,20700484,Text Mining,0.25
Cdc25a,12530,Chek1,12649,null,20700484,Text Mining,0.25
Cdc25a,12530,Chek2,50883,null,20700484,Text Mining,0.25
Cdc25a,12530,Trp53,22059,null,17638870,Text Mining,0.25
RPS10B,855270,YEF3,850951,null,25437641,BioGrid,0.4
LACC1,144811,NRAS,4893,null,19490893,GenomeRNAi,0.461
LACC1,144811,HRAS,3265,null,19490893,GenomeRNAi,0.461
LACC1,144811,KRAS,3845,null,19490893,Text Mining,0.6
DCLRE1A,9937,NAE1,8883,null,23100467,GenomeRNAi,0.644
DCLRE1A,9937,HRAS,3265,null,19490893,GenomeRNAi,0.452
DCLRE1A,9937,NRAS,4893,null,19490893,GenomeRNAi,0.452
DCLRE1A,9937,KRAS,3845,null,19490893,GenomeRNAi,0.452
DSC3,854398,DID2,853906,null,25078903,BioGrid,0.4
DSC3,854398,STP22,850349,null,25078903,BioGrid,0.4
DSC3,854398,VPS27,855739,null,25078903,BioGrid,0.4
DSC3,854398,VPS25,853566,null,25078903,BioGrid,0.4
ZFP37,7539,KRAS,3845,null,19490893,Text Mining,0.6
LRRC37A3,374819,ORM1,5004,null,20609354,GenomeRNAi,0.515
LRRC37A3,374819,RET,5979,null,20609354,GenomeRNAi,0.515
LRRC37A3,374819,PDGFRB,5159,null,20609354,GenomeRNAi,0.515
LRRC37A3,374819,SLC22A2,6582,null,20609354,GenomeRNAi,0.515
LRRC37A3,374819,SLC22A1,6580,null,20609354,GenomeRNAi,0.515
LRRC37A3,374819,PDGFRA,5156,null,20609354,GenomeRNAi,0.515
LRRC37A3,374819,NTRK1,4914,null,20609354,GenomeRNAi,0.515
LRRC37A3,374819,PTGS1,5742,null,20609354,GenomeRNAi,0.515
LRRC37A3,374819,SMARCE1,6605,null,25171417,Daisy,0.2
MLH3,27030,NAE1,8883,null,23100467,GenomeRNAi,0.5
PRPF3,9129,SCNM1,79005,null,25171417,Daisy,0.2
GLE1,851320,GLE2,856844,null,8970155,BioGrid,0.4
GLE1,851320,NUP116,855066,null,8970155,BioGrid,0.4
GLE1,851320,RIP1,856689,null,9353255,BioGrid,0.4
GLE1,851320,SUP45,852440,null,18724935,BioGrid,0.4
GLE1,851320,NIP1,855357,null,18724935,BioGrid,0.4
GLE1,851320,NUP159,854691,null,24243016,BioGrid,0.4
GLE1,851320,NUP100,853796,null,24243016,BioGrid,0.4
GLE1,851320,NUP42,851774,null,24243016,BioGrid,0.4
GLE1,851320,DBP5,854211,null,24243016,BioGrid,0.4
GLE1,851320,IPK1,851910,null,28869701,BioGrid,0.4
ERAL1,26284,DHX9,1660,null,31340155,SPAGE-finder,0.198875618
DNAJB11,51726,BRCA1,672,null,26427375,computer analysis,0.3
scny,38648,spn-A,43577,null,19543366,GenomeRNAi,0.5
IBSP,3381,KLK2,3817,null,25171417,computer analysis,0.3
ACAT1,38,DDX10,1662,null,25171417,Daisy,0.2
DAD1,1603,NAE1,8883,null,23100467,GenomeRNAi,0.629
DAD1,1603,TMED10,10972,null,25171417,Daisy,0.2
CHCHD3,54927,LAMA2,3908,null,29959327,ISLE,0.3
CHCHD3,54927,FAM20A,54757,null,29959327,ISLE,0.3
CHCHD3,54927,PAXIP1,22976,null,25171417,Daisy,0.2
CHCHD3,54927,NPY4R2,100996758,null,29959327,ISLE,0.3
CHCHD3,54927,TNFAIP8L3,388121,null,29959327,ISLE,0.3
NSP1,853409,NUP145,852788,null,8044840,BioGrid,0.4
NSP1,853409,PUS1,855889,null,8641292,BioGrid,0.4
NSP1,853409,NUP57,853016,null,7828598,BioGrid,0.4
NSP1,853409,NUP2,851048,null,8443417,BioGrid,0.4
C6orf132,647024,TEAD3,7005,null,25171417,Daisy,0.2
C6orf132,647024,S100A14,57402,null,25171417,Daisy,0.2
MMS21,856695,SWR1,851934,null,23911609,BioGrid,0.4
MMS21,856695,SRS2,853353,null,19995966,BioGrid,0.4
MMS21,856695,TOR1,853529,null,21324902,BioGrid,0.4
MMS21,856695,SGS1,855228,null,29505562,BioGrid,0.4
MMS21,856695,RAD24,856920,null,21324902,BioGrid,0.4
MMS21,856695,POL32,853500,null,29505562,BioGrid,0.4
MMS21,856695,HTZ1,854150,null,23911609,BioGrid,0.4
MMS21,856695,TOR2,853632,null,21324902,BioGrid,0.4
MMS21,856695,MLP2,854657,null,15738391,BioGrid,0.4
MMS21,856695,ULP1,856087,null,15738391,BioGrid,0.4
MMS21,856695,MEC1,852433,null,22285753,BioGrid,0.4
MMS21,856695,MLP1,853970,null,15738391,BioGrid,0.4
MMS21,856695,SLX8,856852,null,17591698,BioGrid,0.25
MMS21,856695,RAD52,854976,null,29505562,BioGrid,0.4
MMS21,856695,RAD9,851803,null,21324902,BioGrid,0.4
MMS21,856695,SLX5,851549,null,17591698,BioGrid,0.4
MMS21,856695,SET1,856519,null,23911609,BioGrid,0.4
TIMELESS,8914,ZBTB39,9880,null,25171417,Daisy,0.2
TIMELESS,8914,TMPO,7112,null,25171417,Daisy,0.2
TIMELESS,8914,TLR5,7100,null,29959327,ISLE,0.3
SST2,851173,YJR084W,853546,null,12446563,BioGrid,0.4
SST2,851173,CSN9,851759,null,12446563,BioGrid,0.4
SST2,851173,RRI1,851310,null,12446563,BioGrid,0.4
SST2,851173,RRI2,854032,null,12446563,BioGrid,0.4
GPR157,80045,HRAS,3265,null,19490893,GenomeRNAi,0.44
GPR157,80045,KRAS,3845,null,19490893,Text Mining,0.6
GPR157,80045,NRAS,4893,null,19490893,GenomeRNAi,0.44
C8A,731,KRAS,3845,null,19490893,GenomeRNAi,0.44
C8A,731,NRAS,4893,null,19490893,GenomeRNAi,0.44
C8A,731,HRAS,3265,null,19490893,GenomeRNAi,0.44
C8A,731,SPTLC3,55304,null,25171417,computer analysis,0.3
C8A,731,SEMA4F,10505,null,29959327,ISLE,0.3
MFT1,854940,ELP6,855360,null,18614048,BioGrid,0.4
MFT1,854940,CDC73,851136,null,18614048,BioGrid,0.4
MFT1,854940,PTI1,853060,null,18614048,BioGrid,0.4
MFT1,854940,SRB8,850442,null,18614048,BioGrid,0.4
MFT1,854940,RRP6,854162,null,18824516,BioGrid,0.4
MFT1,854940,IOC3,850567,null,18614048,BioGrid,0.4
MFT1,854940,SSN3,856065,null,18614048,BioGrid,0.4
MFT1,854940,RNA14,855083,null,18614048,BioGrid,0.4
MFT1,854940,GLE1,851320,null,18614048,BioGrid,0.4
MFT1,854940,SSN8,855706,null,18614048,BioGrid,0.4
MFT1,854940,FCP1,855320,null,18614048,BioGrid,0.4
MFT1,854940,IKI1,856594,null,18614048,BioGrid,0.4
MFT1,854940,PAP1,853871,null,18614048,BioGrid,0.4
MFT1,854940,NUP145,852788,null,18614048,BioGrid,0.4
MFT1,854940,CDC36,851389,null,21862638,BioGrid,0.4
MFT1,854940,PCF11,851814,null,18614048,BioGrid,0.4
MFT1,854940,FIP1,853555,null,18614048,BioGrid,0.4
MFT1,854940,CTK1,853718,null,18614048,BioGrid,0.4
MFT1,854940,ISW1,852547,null,18614048,BioGrid,0.4
MFT1,854940,RNA15,852838,null,18614048,BioGrid,0.4
MFT1,854940,MMT2,855877,null,9353309,BioGrid,0.4
MFT1,854940,RPB9,852810,null,18614048,BioGrid,0.4
MFT1,854940,MOT2,856799,null,21862638,BioGrid,0.4
MFT1,854940,CTK3,854928,null,18614048,BioGrid,0.4
MFT1,854940,IKI3,851100,null,18614048,BioGrid,0.4
MFT1,854940,CTK2,853450,null,18614048,BioGrid,0.4
MFT1,854940,POP2,855788,null,21862638,BioGrid,0.4
MFT1,854940,CCR4,851212,null,21862638,BioGrid,0.4
ELF3,1999,TUFT1,7286,null,25171417,Daisy,0.2
ELF3,1999,S100A11,6282,null,25171417,Daisy,0.2
ELF3,1999,PRSS8,5652,null,25171417,Daisy,0.2
ELF3,1999,MAL2,114569,null,25171417,Daisy,0.2
ELF3,1999,TSTD1,100131187,null,25171417,Daisy,0.2
ELF3,1999,PLEKHA6,22874,null,25171417,Daisy,0.2
Rad51,19361,Trp53bp1,27223,null,20924112;20233726,Text Mining,0.43
DRE2,853945,MRS3,853308,null,18625724,BioGrid,0.4
DRE2,853945,MRS4,853926,null,18625724,BioGrid,0.4
MED19,219541,PPFIBP1,8496,null,29959327,ISLE,0.3
MED19,219541,PTX3,5806,null,29959327,ISLE,0.3
MED19,219541,THBD,7056,null,29959327,ISLE,0.3
APTX,54840,NDUFB6,4712,null,25171417,Daisy,0.2
NEDD8,4738,NRAS,4893,null,19490893,GenomeRNAi,0.473
NEDD8,4738,KRAS,3845,null,19490893,Text Mining,0.6
SNA3,853290,SNA4,851434,null,26303201,BioGrid,0.4
BARD1,580,SNRPA,6626,null,25171417,computer analysis,0.3
BARD1,580,MYC,4609,null,22157079,GenomeRNAi,0.557
BARD1,580,NAE1,8883,null,23100467,GenomeRNAi,0.575
BARD1,580,NCAPH,23397,null,25171417,Daisy,0.2
CCL24,6369,EME1,146956,null,29959327,ISLE,0.3
GSDME,1687,SERPINE1,5054,null,25171417,Daisy,0.2
GSDME,1687,TPST1,8460,null,25171417,Daisy,0.2
NHP6B,852386,GCN5,853167,null,12612066,BioGrid,0.4
NHP6B,852386,POB3,854933,null,11432837,BioGrid,0.4
NHP6B,852386,SWI3,853264,null,23028530,BioGrid,0.4
NHP6B,852386,SFH1,851032,null,23028530,BioGrid,0.4
NHP6B,852386,RSC2,851071,null,23028530,BioGrid,0.4
NHP6B,852386,RSC1,852947,null,23028530,BioGrid,0.4
NHP6B,852386,SPT5,854999,null,11432837,BioGrid,0.4
NHP6B,852386,RSC8,850598,null,23028530,BioGrid,0.4
NHP6B,852386,STH1,854680,null,23028530,BioGrid,0.4
NHP6B,852386,SNF5,852592,null,23028530,BioGrid,0.4
NHP6B,852386,SNF6,856360,null,23028530,BioGrid,0.4
NHP6B,852386,SNF2,854465,null,23028530,BioGrid,0.4
NHP6B,852386,MRN1,855917,null,23028530,BioGrid,0.4
TUBGCP3,10426,WDR77,79084,null,31300006,CRISPR/CRISPRi,0.08
TUBGCP3,10426,WDR70,55100,null,31300006,CRISPR/CRISPRi,0.41
TUBGCP3,10426,YTHDC1,91746,null,31300006,CRISPR/CRISPRi,0.16
TUBGCP3,10426,ZNF830,91603,null,31300006,CRISPR/CRISPRi,0.14
TUBGCP3,10426,VPS72,6944,null,31300006,CRISPR/CRISPRi,0.35
TUBGCP3,10426,ZNRD1,30834,null,31300006,CRISPR/CRISPRi,0.2
TUBGCP3,10426,VPS29,51699,null,31300006,CRISPR/CRISPRi,0.11
TUBGCP3,10426,TUBGCP5,114791,null,31300006,CRISPR/CRISPRi,0.17
TUBGCP3,10426,XRN2,22803,null,31300006,CRISPR/CRISPRi,0.49
TUBGCP3,10426,UBA2,10054,null,31300006,CRISPR/CRISPRi,0.22
TUBGCP3,10426,WDR7,23335,null,31300006,CRISPR/CRISPRi,0.24
TUBGCP3,10426,ZNHIT6,54680,null,31300006,CRISPR/CRISPRi,0.14
TUBGCP3,10426,WDR61,80349,null,31300006,CRISPR/CRISPRi,0.17
TUBGCP3,10426,ZWINT,11130,null,31300006,CRISPR/CRISPRi,0.19
RBM39,9584,SLIT2,9353,null,29959327,ISLE,0.3
KIR2DL3,3804,KIR2DL4,3805,null,25171417,Daisy,0.2
Rad54l,19366,Parp1,11545,null,29254138,BioGrid,0.4
CRP,1401,MYC,4609,null,22157079,GenomeRNAi,0.536
